coupon_id,item_id,brand,brand_type,category
19,3551,56,Local,"Dairy, Juices & Snacks"
596,3556,487,Established,Grocery
496,3560,209,Established,Grocery
488,3563,4817,Established,Grocery
514,3578,248,Established,Grocery
488,3579,4817,Established,Grocery
796,3596,967,Established,Grocery
721,3605,782,Established,Grocery
722,3605,782,Established,Grocery
906,3609,1124,Established,Grocery
37,3622,4467,Established,Pharmaceutical
41,3625,1105,Established,Grocery
562,3637,360,Established,Grocery
562,3640,360,Established,Grocery
584,3646,461,Established,Grocery
587,3646,461,Established,Grocery
599,3655,487,Established,Grocery
596,3655,487,Established,Grocery
619,3656,522,Established,Grocery
42,3665,334,Established,Grocery
43,3665,334,Established,Grocery
572,3672,400,Established,"Dairy, Juices & Snacks"
43,3681,1101,Established,Grocery
42,3681,1101,Established,Grocery
597,3682,487,Established,Grocery
796,3688,967,Established,Grocery
1079,3695,2024,Established,Grocery
913,3701,1134,Established,Grocery
43,3702,2074,Established,Grocery
42,3702,2074,Established,Grocery
466,3706,172,Established,Grocery
347,3708,56,Local,Grocery
584,3713,461,Established,Grocery
587,3713,461,Established,Grocery
580,3716,446,Established,Natural Products
312,3719,56,Local,Grocery
488,3732,4817,Established,Grocery
43,3739,1101,Established,Grocery
42,3739,1101,Established,Grocery
44,3743,1124,Established,Grocery
42,3754,1300,Established,Grocery
43,3754,1300,Established,Grocery
726,3756,782,Established,Grocery
783,3769,946,Established,Grocery
468,3770,172,Established,Grocery
982,3772,1337,Established,Grocery
982,3773,1337,Established,Grocery
108,3774,56,Local,Grocery
799,3778,971,Established,Grocery
869,3782,1075,Established,Grocery
868,3782,1075,Established,Grocery
870,3782,1075,Established,Grocery
873,3789,1075,Established,Grocery
597,3796,487,Established,Grocery
913,3798,1134,Established,Grocery
597,3800,487,Established,Grocery
107,3802,56,Local,Grocery
783,3814,946,Established,Grocery
597,3820,487,Established,Grocery
781,3825,939,Established,Grocery
1069,3832,1996,Established,Grocery
42,3833,1101,Established,Grocery
43,3833,1101,Established,Grocery
43,3834,1101,Established,Grocery
42,3834,1101,Established,Grocery
108,3838,56,Local,Grocery
796,3844,967,Established,Grocery
1079,3847,2024,Established,Grocery
705,3852,714,Established,Grocery
43,3854,1101,Established,Grocery
42,3854,1101,Established,Grocery
671,3862,676,Established,Grocery
670,3862,676,Established,Grocery
432,3863,119,Established,Grocery
527,3865,278,Established,Grocery
525,3865,278,Established,Grocery
41,3866,1105,Established,Grocery
37,3874,4467,Established,Pharmaceutical
41,3891,1105,Established,Grocery
42,3895,231,Established,Grocery
43,3895,231,Established,Grocery
1023,3902,1587,Established,Grocery
982,3909,1337,Established,Grocery
488,3910,4817,Established,Grocery
853,3913,1030,Established,Grocery
523,3925,278,Established,Grocery
596,3928,487,Established,Grocery
40,3933,56,Local,"Dairy, Juices & Snacks"
19,3933,56,Local,"Dairy, Juices & Snacks"
726,3947,782,Established,Grocery
42,3952,1300,Established,Grocery
43,3952,1300,Established,Grocery
43,3956,1101,Established,Grocery
42,3956,1101,Established,Grocery
796,3965,967,Established,Grocery
841,3990,2088,Established,Pharmaceutical
1088,3990,2088,Established,Pharmaceutical
1089,3990,2088,Established,Pharmaceutical
596,3998,487,Established,Grocery
932,4009,1143,Established,Grocery
43,4011,56,Local,Grocery
42,4011,56,Local,Grocery
796,4017,967,Established,Grocery
913,4021,1134,Established,Grocery
43,4026,2074,Established,Grocery
42,4026,2074,Established,Grocery
726,4028,782,Established,Grocery
488,4040,4817,Established,Grocery
584,4045,461,Established,Grocery
37,4049,4467,Established,Pharmaceutical
913,4050,1134,Established,Grocery
838,4058,2088,Established,Pharmaceutical
1098,4058,2088,Established,Pharmaceutical
840,4058,2088,Established,Pharmaceutical
1097,4058,2088,Established,Pharmaceutical
42,4060,514,Established,Grocery
43,4060,514,Established,Grocery
1081,4070,2025,Established,Grocery
488,4076,4817,Established,Grocery
498,4078,209,Established,Grocery
43,4085,1101,Established,Grocery
42,4085,1101,Established,Grocery
980,4087,1319,Established,Pharmaceutical
1040,4089,1717,Established,Grocery
1041,4089,1717,Established,Grocery
43,4091,2074,Established,Grocery
42,4091,2074,Established,Grocery
241,4102,56,Local,Grocery
37,4104,4467,Established,Pharmaceutical
703,4110,714,Established,Grocery
966,4113,1274,Established,Pharmaceutical
967,4113,1274,Established,Pharmaceutical
1069,4116,1996,Established,Grocery
44,4117,1124,Established,Grocery
724,4131,782,Established,Grocery
42,4138,1101,Established,Grocery
43,4138,1101,Established,Grocery
1069,4142,1996,Established,Grocery
841,4147,2088,Established,Pharmaceutical
1088,4147,2088,Established,Pharmaceutical
1089,4147,2088,Established,Pharmaceutical
468,4171,172,Established,Grocery
488,4172,4817,Established,Grocery
42,4189,1101,Established,Grocery
43,4189,1101,Established,Grocery
801,4198,971,Established,Grocery
1079,4206,2024,Established,Grocery
906,4216,1124,Established,Grocery
982,4217,1337,Established,Grocery
522,4218,278,Established,Grocery
524,4218,278,Established,Grocery
529,4218,278,Established,Grocery
520,4218,278,Established,Grocery
518,4218,278,Established,Grocery
43,4223,56,Local,Grocery
42,4223,56,Local,Grocery
982,4236,1337,Established,Grocery
953,4245,1212,Established,Grocery
562,4254,360,Established,Grocery
562,4260,360,Established,Grocery
599,4266,487,Established,Grocery
596,4266,487,Established,Grocery
584,4278,461,Established,Grocery
587,4278,461,Established,Grocery
108,4279,56,Local,Grocery
468,4289,172,Established,Grocery
43,4295,1677,Established,Grocery
42,4295,1677,Established,Grocery
671,4296,676,Established,Grocery
670,4296,676,Established,Grocery
43,4306,1101,Established,Grocery
42,4306,1101,Established,Grocery
671,4313,676,Established,Grocery
670,4313,676,Established,Grocery
43,4321,522,Established,Grocery
42,4321,522,Established,Grocery
466,4332,172,Established,Grocery
43,4334,2074,Established,Grocery
42,4334,2074,Established,Grocery
452,4337,147,Established,Grocery
43,4339,2074,Established,Grocery
42,4339,2074,Established,Grocery
688,4350,686,Established,Pharmaceutical
687,4350,686,Established,Pharmaceutical
42,4357,334,Established,Grocery
43,4357,334,Established,Grocery
42,4379,334,Established,Grocery
43,4379,334,Established,Grocery
549,4385,328,Established,Skin & Hair Care
43,4398,334,Established,Grocery
42,4398,334,Established,Grocery
42,4403,1101,Established,Grocery
43,4403,1101,Established,Grocery
619,4429,522,Established,Grocery
666,4430,673,Established,Pharmaceutical
803,4450,4568,Established,Grocery
982,4451,1337,Established,Grocery
549,4463,328,Established,Skin & Hair Care
43,4464,1677,Established,Grocery
42,4464,1677,Established,Grocery
701,4474,4962,Established,Grocery
43,4488,584,Established,Grocery
42,4488,584,Established,Grocery
703,4489,714,Established,Grocery
43,4496,584,Established,Grocery
42,4496,584,Established,Grocery
838,4503,2088,Established,Pharmaceutical
1098,4503,2088,Established,Pharmaceutical
1097,4503,2088,Established,Pharmaceutical
840,4503,2088,Established,Pharmaceutical
597,4512,487,Established,Grocery
496,4515,209,Established,Grocery
40,4519,56,Local,"Dairy, Juices & Snacks"
19,4519,56,Local,"Dairy, Juices & Snacks"
724,4529,782,Established,Grocery
43,4547,584,Established,Grocery
42,4547,584,Established,Grocery
1091,4587,2088,Established,Pharmaceutical
1092,4587,2088,Established,Pharmaceutical
796,4599,967,Established,Grocery
37,4610,4467,Established,Pharmaceutical
1109,4614,2320,Established,Grocery
529,4616,278,Established,Grocery
529,4624,278,Established,Grocery
934,4653,1149,Established,Pharmaceutical
671,4655,676,Established,Grocery
670,4655,676,Established,Grocery
697,4656,702,Established,Grocery
580,4708,446,Established,Natural Products
913,4718,1134,Established,Grocery
986,4724,1342,Established,Pharmaceutical
41,4729,1105,Established,Grocery
662,4741,673,Established,Pharmaceutical
1091,4751,2088,Established,Pharmaceutical
1092,4751,2088,Established,Pharmaceutical
971,4756,1276,Established,Grocery
635,4763,560,Established,Pharmaceutical
810,4785,982,Established,Seafood
809,4785,982,Established,Seafood
869,4803,1075,Established,Grocery
868,4803,1075,Established,Grocery
870,4803,1075,Established,Grocery
270,4807,4358,Established,Skin & Hair Care
1063,4836,1953,Established,Grocery
1062,4836,1953,Established,Grocery
635,4839,560,Established,Pharmaceutical
38,4844,574,Established,Grocery
244,4870,4278,Established,Pharmaceutical
243,4870,4278,Established,Pharmaceutical
43,4877,904,Established,Grocery
42,4877,904,Established,Grocery
43,4887,2074,Established,Grocery
42,4887,2074,Established,Grocery
42,4894,1101,Established,Grocery
43,4894,1101,Established,Grocery
705,4904,714,Established,Grocery
43,4923,861,Established,Miscellaneous
42,4923,861,Established,Miscellaneous
1016,4927,1558,Established,Grocery
971,4939,1276,Established,Grocery
549,4950,328,Established,Skin & Hair Care
534,4951,278,Established,Grocery
864,4953,1061,Established,Grocery
549,4959,328,Established,Skin & Hair Care
705,4961,714,Established,Grocery
562,4970,360,Established,Grocery
838,4986,2088,Established,Pharmaceutical
1097,4986,2088,Established,Pharmaceutical
840,4986,2088,Established,Pharmaceutical
666,4994,673,Established,Pharmaceutical
401,4995,57,Established,Pharmaceutical
400,4995,57,Established,Pharmaceutical
402,4995,57,Established,Pharmaceutical
732,4997,783,Established,Pharmaceutical
982,5012,1337,Established,Grocery
783,5022,946,Established,Grocery
488,5029,4817,Established,Grocery
906,5058,1124,Established,Grocery
270,5094,2397,Established,Skin & Hair Care
1048,5103,1796,Established,Grocery
43,5113,334,Established,Grocery
42,5113,334,Established,Grocery
43,5125,206,Established,Grocery
42,5125,206,Established,Grocery
432,5126,119,Established,Grocery
562,5133,360,Established,Grocery
42,5136,231,Established,Grocery
43,5136,231,Established,Grocery
703,5137,714,Established,Grocery
841,5139,2088,Established,Pharmaceutical
1088,5139,2088,Established,Pharmaceutical
1089,5139,2088,Established,Pharmaceutical
1061,5143,4674,Established,Grocery
662,5144,673,Established,Pharmaceutical
37,5162,1262,Established,Pharmaceutical
42,5182,986,Established,Grocery
43,5182,986,Established,Grocery
562,5201,360,Established,Grocery
43,5215,56,Local,Grocery
42,5215,56,Local,Grocery
42,5246,986,Established,Grocery
43,5246,986,Established,Grocery
44,5251,1124,Established,Grocery
43,5265,5377,Established,Grocery
42,5265,5377,Established,Grocery
42,5271,231,Established,Grocery
43,5271,231,Established,Grocery
578,5289,412,Established,Grocery
457,5299,158,Established,Pharmaceutical
562,5306,360,Established,Grocery
796,5315,967,Established,Grocery
42,5316,231,Established,Grocery
43,5316,231,Established,Grocery
37,5322,1262,Established,Pharmaceutical
321,5327,56,Local,Pharmaceutical
43,5328,56,Local,Grocery
42,5328,56,Local,Grocery
688,5340,686,Established,Pharmaceutical
687,5340,686,Established,Pharmaceutical
618,5348,522,Established,Grocery
982,5371,1337,Established,Grocery
562,5377,360,Established,Grocery
689,5378,686,Established,Pharmaceutical
468,5389,172,Established,Grocery
1088,5394,2088,Established,Pharmaceutical
1089,5394,2088,Established,Pharmaceutical
42,5399,4565,Established,Grocery
43,5399,4565,Established,Grocery
549,5402,328,Established,Skin & Hair Care
466,5404,172,Established,Grocery
781,5417,939,Established,Grocery
43,5419,56,Local,Grocery
42,5419,56,Local,Grocery
43,5439,1101,Established,Grocery
42,5439,1101,Established,Grocery
635,5445,560,Established,Pharmaceutical
721,5457,782,Established,Grocery
722,5457,782,Established,Grocery
825,5461,57,Established,Grocery
822,5461,57,Established,Grocery
43,5465,120,Established,Grocery
42,5465,120,Established,Grocery
466,5503,172,Established,Grocery
42,5511,584,Established,Grocery
43,5511,584,Established,Grocery
42,5532,334,Established,Grocery
43,5532,334,Established,Grocery
913,5554,1134,Established,Grocery
1109,5566,2320,Established,Grocery
562,5575,360,Established,Grocery
697,5604,702,Established,Grocery
549,5611,328,Established,Skin & Hair Care
522,5626,278,Established,Grocery
520,5626,278,Established,Grocery
518,5626,278,Established,Grocery
529,5626,278,Established,Grocery
524,5626,278,Established,Grocery
42,5629,1101,Established,Grocery
43,5629,1101,Established,Grocery
522,5634,278,Established,Grocery
518,5634,278,Established,Grocery
520,5634,278,Established,Grocery
529,5634,278,Established,Grocery
524,5634,278,Established,Grocery
488,5638,4817,Established,Grocery
43,5641,56,Local,Grocery
42,5641,56,Local,Grocery
796,5665,967,Established,Grocery
43,5668,63,Established,Grocery
42,5668,63,Established,Grocery
441,5685,133,Established,Grocery
41,5687,1636,Established,Grocery
1026,5687,1636,Established,Grocery
42,5688,1292,Established,Grocery
43,5688,1292,Established,Grocery
696,5696,4541,Established,"Dairy, Juices & Snacks"
43,5698,717,Established,Grocery
42,5698,717,Established,Grocery
40,5704,56,Local,"Dairy, Juices & Snacks"
19,5704,56,Local,"Dairy, Juices & Snacks"
721,5718,782,Established,Grocery
722,5718,782,Established,Grocery
906,5720,1124,Established,Grocery
691,5721,686,Established,Pharmaceutical
664,5723,673,Established,Pharmaceutical
37,5729,4467,Established,Pharmaceutical
666,5731,673,Established,Pharmaceutical
43,5739,56,Local,Grocery
42,5739,56,Local,Grocery
286,5761,17,Established,Pharmaceutical
42,5765,334,Established,Grocery
43,5765,334,Established,Grocery
43,5766,584,Established,Grocery
42,5766,584,Established,Grocery
726,5770,782,Established,Grocery
466,5771,172,Established,Grocery
787,5816,946,Established,Grocery
580,5817,446,Established,Natural Products
986,5818,1342,Established,Pharmaceutical
43,5820,522,Established,Grocery
42,5820,522,Established,Grocery
1069,5821,1996,Established,Grocery
259,5831,4326,Established,Pharmaceutical
492,5832,209,Established,Grocery
41,5835,1636,Established,Grocery
1026,5835,1636,Established,Grocery
1109,5850,2320,Established,Grocery
982,5859,1337,Established,Grocery
459,5875,4790,Established,Grocery
458,5875,4790,Established,Grocery
796,5877,967,Established,Grocery
845,5890,1016,Established,Grocery
455,5892,158,Established,Pharmaceutical
43,5902,584,Established,Grocery
42,5902,584,Established,Grocery
37,5905,1262,Established,Pharmaceutical
1091,5909,2088,Established,Pharmaceutical
1092,5909,2088,Established,Pharmaceutical
662,5914,673,Established,Pharmaceutical
42,5915,1101,Established,Grocery
43,5915,1101,Established,Grocery
580,5918,446,Established,Natural Products
270,5923,4363,Established,Skin & Hair Care
42,5944,231,Established,Grocery
43,5944,231,Established,Grocery
689,5948,686,Established,Pharmaceutical
43,5968,206,Established,Grocery
42,5968,206,Established,Grocery
1016,5969,1558,Established,Grocery
496,5986,209,Established,Grocery
688,5988,686,Established,Pharmaceutical
578,6016,412,Established,Grocery
982,6023,1337,Established,Grocery
42,6024,5165,Established,Grocery
43,6024,5165,Established,Grocery
1069,6032,1996,Established,Grocery
242,6034,56,Local,Seafood
796,6040,967,Established,Grocery
726,6048,782,Established,Grocery
853,6076,1030,Established,Grocery
986,6081,1342,Established,Pharmaceutical
562,6084,360,Established,Grocery
658,6089,644,Established,Pharmaceutical
1048,6092,1796,Established,Grocery
488,6095,4817,Established,Grocery
43,6096,717,Established,Grocery
